MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY16 0322,2016,Local,Maisel,Bergen Basin Community Development Corporation d/b/a Millennium Development,113199040,Cleared,102450,DFTA,,2331 Bergen avenue,,Brooklyn,New YorkNY,11234,"To provide direct services to senior citizens including sponsoring Active Adult and Senior activities, events, health related classes at senior centers.",,,BROOKLYN,40.618438,-73.899564,18,46,706,3346314,3084701350,Georgetown-Marine Park-Bergen Beach-Mill Basin
FY16 1787,2016,Youth,Cumbo,"Girls for Gender Equity, Inc.",43697166,Cleared,10000,DYCD,,30 3rd Ave 104,,Brooklyn,New YorkNY,11217,Funding will be used to support Urban Leaders Academy,,,BROOKLYN,40.68581,-73.980385,2,33,39,3000753,3001797503,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY16 0546,2016,Local,Williams,Brooklyn Center for the Quality of Life,262651830,Cleared,5000,DYCD,,203 E 37TH STREET,,Brooklyn,New YorkNY,11203,"Funds will be used to support the food pantry and hot meal program by footing the costs of transportation and food supplies. The funds will also be used to sustain health initiatives, immigration services, and the annual kids fair by aiding in the costs of advertisements, educational materials, supplies, and training.",,,BROOKLYN,40.652199,-73.942929,17,41,816,3108829,3048740054,East Flatbush-Farragut
FY16 1417,2016,Youth,Matteo,East Shore Little League,510237392,Cleared,5000,DYCD,,80 Lyman Avenue,PO Box 103,Staten island,New YorkNY,10305,Funds will be used for utilities and equipment,,,STATEN IS,40.606582,-74.06444,1,50,8,5114603,5030720045,Stapleton-Rosebank
FY16 1650,2016,Local,Levin,Foundation for Contemporary Arts Inc.,131978163,Cleared,3500,DCLA,,820 Greenwich Street,,New York,New YorkNY,10014-5137,To support programming and services for artists in District 33.,,,MANHATTAN,40.738354,-74.006477,2,3,79,1012144,1006420062,West Village
FY16 7009,2016,Neighborhood Naturally Occurring Retirement Communities (NNORC),,Edith and Carl Marks Jewish Community House of Bensonhurst,111633484,Cleared,104000,DFTA,Good Neighbors NNORC,7802 Bay Parkway,,Brooklyn,New YorkNY,11214,This action supports horizontal Neighborhood Naturally Occurring Retirement Communities (NNORCs) who have a reduction in State funding and/or are in need of additional resources and phase two of NORC planning grants conducted by DFTA in Far Rockaway and Staten Island.,,,BROOKLYN,40.606369,-73.989235,11,44,270,3162352,3062640030,Bensonhurst West
FY16 5758,2016,NYC Digital Inclusion and Literacy Initiative,Borelli,"Jewish Community Center of Staten Island, Inc.",135562256,Cleared,20000,DYCD,,1466 Manor Road,,Staten Island,New YorkNY,10314,"This allocation represents a restoration of $750,000 from Fiscal 2015, as well as an enhancement of $270,000. The NYC Digital Inclusion and Literacy Initiative seeks to address disparities in access to the Internet and increase digital literacy across the City, with programs available in every Council District.",,,STATEN IS,40.594454,-74.125677,2,50,181,5141743,5009550100,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
FY16 2630,2016,Anti-Poverty,Johnson,"MCCNY Charities, Inc.",275282132,Cleared,5000,DYCD,,446 West 36th Street,,New York,New YorkNY,10018,"To support the Sylvia Rivera Food Pantry, serving low-income New Yorkers, including people living with HIV/AIDS and LGBTQI runaway and homeless youth.",,,MANHATTAN,40.755509,-73.997387,4,3,111,1012876,1007330062,Hudson Yards-Chelsea-Flatiron-Union Square
FY16 4159,2016,Local,Koo,South Asian Council for Social Services,113632920,Cleared,5000,DYCD,,143-06 45th Avenue,,Flushing,New YorkNY,11355,The funds will be used in part for the salary of a Volunteer Coordinator and will help to cover programmatic expenses associated with the organization’s youth volunteer/intern program.,,,QUEENS,40.753911,-73.818268,7,20,1205,4117452,4052030003,East Flushing
FY16 0940,2016,Anti-Poverty,Garodnick,"City Harvest, Inc.",133170676,Cleared,5000,DYCD,,6 E 32nd Street 5th Floor,,New York,New YorkNY,10016,"Funds to provide for the rescue high-quality food that would otherwise go to waste from thousands of donors and deliver it, free of charge.",,,MANHATTAN,40.746958,-73.985059,5,4,74,1017003,1008610072,Midtown-Midtown South
FY16 3756,2016,Local,Vallone,"Queens Theatre in the Park, Inc.",113381629,Cleared,10000,DCLA,,14 United Nations Avenue South,Flushing Meadows Corona Park,Queens,New YorkNY,11368,Funding will be used to support the QTELL program.,,,QUEENS,40.744535,-73.844339,81,21,38302,4464056,4020180001,park-cemetery-etc-Queens
FY16 7595,2016,Anti-Gun Violence   - Art a Catalyst for Change,,"Black Spectrum Theatre Company, Inc.",510135262,Cleared,36000,DCLA,,119-07 Merrick Blvd,,NYC,NY,11434-2204,"This allocation supports the use of art as a means to engage, organize, and mobilize communities in the public awareness and conflict mediation surrounding gun violence.",,,QUEENS,40.685612,-73.772853,12,27,426,4268835,4124060180,St. Albans
FY16 5328,2016,Cultural After-School Adventure (CASA),Deutsch,"Studio in a School Association, Inc.",133003112,Cleared,20000,DCLA,Public School 254,75 West End Avenue,,New York,New YorkNY,10023,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,MANHATTAN,40.77422,-73.989237,7,6,151,1088686,1011710063,Lincoln Square
FY16 2966,2016,Boro,Bronx Delegation,New York Botanical Garden,131693134,Cleared,10000,DCLA,,2900 Southern Blvd,,Bronx,New YorkNY,10458-5126,Funds to support ‘A Greener NYC’ events that provide free access to  community residents and highlights the educational value of NYBG’s diverse array of exhibitions and collections.,,,BRONX,40.865684,-73.883312,27,15,334,2000000,2032720001,park-cemetery-etc-Bronx
FY16 4785,2016,Youth,Levin,"Yeshivath Kehilath Yakov, Inc.",116003354,Cleared,12000,DYCD,,638 Bedford Avenue,,Brooklyn,NY,11249-8007,To provide remedial education and recreational activities for children with proper supervision.,,,BROOKLYN,40.702169,-73.958946,1,33,537,3332990,3022100038,Williamsburg
FY16 6664,2016,Infant Mortality Reduction,,"Joseph P. Addabbo Family Health Center, Inc., The",61181226,Cleared,29235,DOHMH,,6200 Beach Channel Drive,,Arverne,NY,11692,"This allocation promotes women’s health before, during, and after pregnancy and works in areas with the highest infant mortality rates to improve maternal and child health outcomes through a network of community based providers offering a range of interventions: outreach, referrals, workshops, case management, and peer education.",,,QUEENS,40.593126,-73.7916,14,31,964,4302404,4160150001,Hammels-Arverne-Edgemere
FY16 1521,2016,Anti-Poverty,Espinal,Family Services Network of New York,112592651,Cleared,25000,DYCD,,1420 Bushwick Avenue,,Brooklyn,New YorkNY,11207,"Funding  to support college preparatory, homework assistance and mentoring services for high school students.",,,BROOKLYN,40.684318,-73.909056,4,37,403,3080067,3034440022,Bushwick South
FY16 2092,2016,Local,Speaker,"Housing Conservation Coordinators, Inc.",510141489,Cleared,115000,DSS/HRA,,777 Tenth Avenue,,New York NY,NY,10019-5027,Support for legal services and organizing programs as follows: 1) Legal representation; 2) Advocacy; 3) Tenant Organizing; and 4) Community Organizers educate and mobilize residents around impact issues facing the community.,,,MANHATTAN,40.766197,-73.990701,4,3,135,1088298,1010817503,Clinton
FY16 3548,2016,Youth,Chin,"PowerPlay NYC, Inc.",134045021,Cleared,3500,DYCD,,42 Broadway 20th Floor,,New York,New YorkNY,10004,"Funding will support after school and summer programs for school-age girls, promoting physical activity, healthy living, and leadership.",,,MANHATTAN,40.70627,-74.012909,1,1,9,1000812,1000220020,Battery Park City-Lower Manhattan
FY16 5639,2016,Cultural After-School Adventure (CASA),Cohen,"Marquis Studios, Ltd.",133047206,Cleared,20000,DCLA,Public School 340X,45 Main Street,Suite 616,Brooklyn,New YorkNY,11201,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,BROOKLYN,40.702799,-73.990677,2,33,21,3329423,3000370001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY16 2599,2016,Local,Rodriguez,Marble Hill Nursery School,131789130,Cleared,5000,DYCD,,5470 Broadway,,Bronx,New YorkNY,10463,This funding will pay for the on-site mental health program,,,BRONX,40.876363,-73.907343,8,10,309,1082781,1022150116,Marble Hill-Inwood
FY16 0093,2016,Local,Mendez,"All Out Arts, Inc.",61284862,Cleared,5000,DCLA,,145 East 27th Street apt 1A,co Polcovar,New York,New YorkNY,10016,"Funding to support 12th annual Festival of LGBTQ arts and culture, (plays, art shows, film, dance, lectures and music programs.)",,,MANHATTAN,40.741905,-73.982602,6,2,68,1018177,1008830044,Gramercy
FY16 2385,2016,Youth,Barron,"Kwatny Foundation, Inc.",810606748,Cleared,13000,DYCD,,707 Jerome St,,Brooklyn,New YorkNY,11207,"Funds are intended bo the used for  Kwatny Foundation's Youth football and cheer and culture Awareness projects. Funds will be used to purchase uniforms, trophies, equipment related to football, league registration fee, bus transportation to games, practice jerseys, cheer uniforms,",,,BROOKLYN,40.663108,-73.883219,5,42,1104,3097588,3043330060,East New York
FY16 3427,2016,Boro,Brooklyn Delegation,"Our Place in NY, Inc.",113463309,Cleared,5000,DYCD,,44 Wall Street,2nd Fl,New York,New YorkNY,10005,"Funds will be used to provide substance abuse counseling, youth retreats on a one-on-one setting, and hot meals for youth.",,,MANHATTAN,40.70654,-74.009738,1,1,7,1001017,1000430001,Battery Park City-Lower Manhattan
FY16 0522,2016,Local,Levin,"Brooklyn Arts Council, Inc.",237072915,Cleared,3500,DCLA,,55 Washington Street,Suite 218,Brooklyn,New YorkNY,11201,"To support arts programs and services for artists, cultural groups, and residents in District 33.",,,BROOKLYN,40.70273,-73.989602,2,33,21,3000088,3000380001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY16 5392,2016,Handyman Services,,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",132738818,Cleared,580000,DFTA,,120 Broadway,7th Floor,New York,New YorkNY,10271,This allocation will assist low-income seniors to remain secure and independent through home repairs and home safety jobs free-of-charge.,,,MANHATTAN,40.708546,-74.011041,1,1,7,1001026,1000477501,Battery Park City-Lower Manhattan
FY16 0100,2016,Local,Treyger,"Alliance for Coney Island, Inc.",460802042,Cleared,20000,DYCD,,1205 Surf Avenue,2nd Floor,Brooklyn,New YorkNY,11224,"Funds will be used to offset operating expenses, community events such as a Halloween parade, a New Years event, a workforce development program, and the Coney Island Greeters program.",,,BROOKLYN,40.575549,-73.979892,13,47,350,3389806,3072660252,West Brighton
FY16 4995,2016,Communities of Color Nonprofit Stabilization Fund,,"Hispanic Federation, Inc.",133573852,Cleared,983333,DYCD,,55 Exchange Place,,New York,New YorkNY,10005,"This allocation represents a restoration of $2,500,000 from Fiscal 2015. The Communities of Color Nonprofit Stabilization Fund supports capacity building, strengthening and rescuing of nonprofit human service providers that serve communities of color. Support services include guidance in financial management, board development, fund development, nonprofit management and leadership training, information technology, facilitated collaborations and merger planning, and outcomes training.",,,MANHATTAN,40.706186,-74.010907,1,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY16 3462,2016,Local,Speaker,"Parodneck Foundation for Self-Help Housing and Community Development, Inc., The",112229635,Cleared,25000,HPD,,121 Sixth Ave,Suite 501,New York,NY,10013-1510,"To support the cost of a certified foreclosure prevention counselor to provide one-on-one, in-person assistance to homeowners in the 31st Council District who are in foreclosure or who are at risk of foreclosure.",,,MANHATTAN,40.723903,-74.00469,2,3,37,1083493,1004777501,SoHo-TriBeCa-Civic Center-Little Italy
FY16 2075,2016,Aging,Dickens,"Hospital Audiences, Inc.",136277895,Cleared,5500,DFTA,,33-02 Skillman Ave,1st Floor,Long Island City,NY,11101,"Funding provides money for summer Concert Series, the Shakespeare Festival at the Delacorte Theatre, Broadway shows, concerts, and museum tours",,,QUEENS,40.746728,-73.931112,2,26,179,4003418,4002410001,Hunters Point-Sunnyside-West Maspeth
FY16 3010,2016,Local,Reynoso,New York City Housing Authority,136400434,Cleared,5000,NYCHA,Bushwick Houses,811 Flushing Avenue,9d,Brooklyn,New YorkNY,11206,"To support after school recreational programs, meals for seniors, parenting classes, social services, and violence prevention for Public Housing youth, adults and seniors who live in Williamsburg Brooklyn and the surrounding communities.",,,BROOKLYN,40.70117,-73.940049,1,34,489,3338432,3031290001,Bushwick South
